"File","Line","ClassFunction","GrannyTypeOrSymbol","Purpose","Category","MigrationD1X","ReferenceKind","Source"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","307","std::memcpy","GrannyGetMeshIndices","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* indices = static_cast<const std::int32_t*>(GrannyGetMeshIndices(native));"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","311","std::memcpy","GrannyCopyMeshIndices","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (count) GrannyCopyMeshIndices(native, static_cast<int>(width), destination.data());"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","317","GrannyDocument::ReleaseUploadData","GrannyFreeFileSection;GrannyStandardRigidVertexSection","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","A;B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeFileSection(file_.get(), GrannyStandardRigidVertexSection);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","318","GrannyDocument::ReleaseUploadData","GrannyFreeFileSection;GrannyStandardRigidIndexSection","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","A;B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeFileSection(file_.get(), GrannyStandardRigidIndexSection);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","319","GrannyDocument::ReleaseUploadData","GrannyFreeFileSection;GrannyStandardDeformableIndexSection","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","A;B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeFileSection(file_.get(), GrannyStandardDeformableIndexSection);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","320","GrannyDocument::ReleaseUploadData","GrannyFreeFileSection;GrannyStandardTextureSection","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","A;C","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeFileSection(file_.get(), GrannyStandardTextureSection);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","327","GrannyDocument::CreateAnimationInstance","granny_file_info","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","A","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_file_info* info_{};"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","331","GrannyMeshBinding","GrannyMeshBinding","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","class GrannyMeshBinding final : public MeshBinding"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","334","GrannyMeshBinding","granny_model;GrannyMeshBinding","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyMeshBinding(ModelHandle sourceOwner, ModelHandle destinationOwner, granny_model* source,"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","335","GrannyMeshBinding","granny_skeleton","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","D","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","std::size_t mesh, granny_skeleton* destination)"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","341","GrannyMeshBinding","GrannyNewMeshBinding","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;D;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","binding_ = GrannyNewMeshBinding(mesh_, source->Skeleton, destination);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","342","GrannyMeshBinding","GrannyMeshIsRigid","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (!GrannyMeshIsRigid(mesh_))"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","343","GrannyMeshBinding","GrannyGetMeshVertexType;GrannyNewMeshDeformer;GrannyPNT332VertexType","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","deformer_ = GrannyNewMeshDeformer(GrannyGetMeshVertexType(mesh_), GrannyPNT332VertexType,"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","344","GrannyMeshBinding","GrannyAllowUncopiedTail;GrannyDeformPositionNormal","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyDeformPositionNormal, GrannyAllowUncopiedTail);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","346","GrannyMeshBinding","GrannyMeshBinding","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","~GrannyMeshBinding() override"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","348","GrannyMeshBinding","GrannyFreeMeshDeformer","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (deformer_) GrannyFreeMeshDeformer(deformer_);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","349","GrannyMeshBinding","GrannyFreeMeshBinding","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (binding_) GrannyFreeMeshBinding(binding_);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","355","GrannyMeshBinding::BoneIndices","GrannyGetMeshBindingBoneCount","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;D;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto count = GrannyGetMeshBindingBoneCount(binding_);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","356","GrannyMeshBinding::BoneIndices","GrannyGetMeshBindingToBoneIndices","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;D;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* indices = GrannyGetMeshBindingToBoneIndices(binding_);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","362","GrannyMeshBinding::BoneIndices","GrannyGetMeshVertexCount","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto count = GrannyGetMeshVertexCount(mesh_);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","363","GrannyMeshBinding::BoneIndices","GrannyGetMeshVertices","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* vertices = GrannyGetMeshVertices(mesh_);"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","365","GrannyMeshBinding::BoneIndices","granny_pnt332_vertex","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (destination.size() < static_cast<std::size_t>(count) * sizeof(granny_pnt332_vertex)) return AssetError::BufferTooSmall;"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","371","GrannyMeshBinding::BoneIndices","granny_matrix_4x4;granny_pnt332_vertex;granny_pwnt3432_vertex","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","reinterpret_cast<const granny_matrix_4x4*>(matrices.data()), sizeof(granny_pwnt3432_vertex), sizeof(granny_pnt332_vertex));"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","373","GrannyMeshBinding::BoneIndices","GrannyDeformVertices","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyDeformVertices(deformer_, indices.data(), matrices.data(), count, vertices, destination.data());"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","379","GrannyMeshBinding::BoneIndices","granny_mesh","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const granny_mesh* mesh_{};"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","380","GrannyMeshBinding::BoneIndices","granny_mesh_binding","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_mesh_binding* binding_{};"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","381","GrannyMeshBinding::BoneIndices","granny_mesh_deformer","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","B;G","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_mesh_deformer* deformer_{};"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","384","GrannyAnimationInstance","GrannyAnimationInstance","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","E","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","class GrannyAnimationInstance final : public AnimationInstance"
"src/AssetRuntime/Granny/GrannyAssetProvider.cpp","387","GrannyAnimationInstance","granny_model;GrannyAnimationInstance","Private format adapter: native file, metadata, sessions, controls, bindings or CPU fallback","E","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","explicit GrannyAnimationInstance(ModelHandle model, granny_model* legacy = nullptr) : owner_(std::move(model))"
