"File","Line","Class","Function","API","Category","NormalClientReachability","DiligentAlternative","M11Action","CallChain"
"extern/include/d3d9.h","469","-","DECLARE_INTERFACE_","GetRenderTarget","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","469","-","DECLARE_INTERFACE_","IDirect3DSurface9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","470","-","DECLARE_INTERFACE_","IDirect3DSurface9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","470","-","DECLARE_INTERFACE_","SetDepthStencilSurface","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","471","-","DECLARE_INTERFACE_","GetDepthStencilSurface","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","471","-","DECLARE_INTERFACE_","IDirect3DSurface9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","472","-","DECLARE_INTERFACE_","BeginScene","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","473","-","DECLARE_INTERFACE_","EndScene","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","475","-","DECLARE_INTERFACE_","SetTransform","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","476","-","DECLARE_INTERFACE_","GetTransform","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","478","-","DECLARE_INTERFACE_","SetViewport","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","479","-","DECLARE_INTERFACE_","GetViewport","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","480","-","DECLARE_INTERFACE_","SetMaterial","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","481","-","DECLARE_INTERFACE_","GetMaterial","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","482","-","DECLARE_INTERFACE_","SetLight","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","483","-","DECLARE_INTERFACE_","GetLight","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","484","-","DECLARE_INTERFACE_","LightEnable","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","485","-","DECLARE_INTERFACE_","GetLightEnable","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","488","-","DECLARE_INTERFACE_","SetRenderState","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","489","-","DECLARE_INTERFACE_","GetRenderState","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","490","-","DECLARE_INTERFACE_","CreateStateBlock","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","490","-","DECLARE_INTERFACE_","IDirect3DStateBlock9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","492","-","DECLARE_INTERFACE_","IDirect3DStateBlock9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","495","-","DECLARE_INTERFACE_","GetTexture","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","495","-","DECLARE_INTERFACE_","IDirect3DBaseTexture9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","496","-","DECLARE_INTERFACE_","IDirect3DBaseTexture9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","496","-","DECLARE_INTERFACE_","SetTexture","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","497","-","DECLARE_INTERFACE_","GetTextureStageState","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
